,root_dir,measure_id,p_index,mode,puckid,pinid,sample_name,wavelength,raster_vbeam,raster_hbeam,att_raster,hebi_att,exp_raster,dist_raster,loopsize,score_min,score_max,maxhits,total_osc,osc_width,ds_vbeam,ds_hbeam,exp_ds,dist_ds,dose_ds,offset_angle,reduced_fact,ntimes,meas_name,cry_min_size_um,cry_max_size_um,hel_full_osc,hel_part_osc,raster_roi,ln2_flag,cover_scan_flag,zoomcap_flag,warm_time,isDone,isSkip,isMount,isLoopCenter,isRaster,scan_height,scan_width,n_mount,nds_multi,nds_helpart,t_meas_start,t_cent_start,t_cent_end,t_raster_start,t_ds_start,t_ds_end,t_dismount_start,t_dismount_end,data_index,n_mount_fails,log_mount,hel_cry_size,flux,phs_per_deg
95,/user/target/Auto/2023B/BL32XU_240215_Ohto,19949,95,helical,KOZO0004,16,TLR8GAGv1u,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
96,/user/target/Auto/2023B/BL32XU_240215_Ohto,19950,96,helical,KOZO0001,1,TLR8GAGv1a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
97,/user/target/Auto/2023B/BL32XU_240215_Ohto,19951,97,helical,KOZO0001,2,TLR8GAGv1a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
98,/user/target/Auto/2023B/BL32XU_240215_Ohto,19952,98,helical,KOZO0001,3,TLR8GAGv1a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
99,/user/target/Auto/2023B/BL32XU_240215_Ohto,19953,99,helical,KOZO0001,4,TLR8GAGv1a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
100,/user/target/Auto/2023B/BL32XU_240215_Ohto,19954,100,helical,KOZO0001,5,TLR8GAGv1a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
101,/user/target/Auto/2023B/BL32XU_240215_Ohto,19955,101,helical,KOZO0001,6,TLR8GAGv1a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
102,/user/target/Auto/2023B/BL32XU_240215_Ohto,19956,102,helical,KOZO0001,7,TLR8GAGv1a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
103,/user/target/Auto/2023B/BL32XU_240215_Ohto,19957,103,helical,KOZO0001,8,TLR8GAGv1a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
104,/user/target/Auto/2023B/BL32XU_240215_Ohto,19958,104,helical,KOZO0001,9,TLR8GUCv16a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
105,/user/target/Auto/2023B/BL32XU_240215_Ohto,19959,105,helical,KOZO0001,10,TLR8GUCv16a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
106,/user/target/Auto/2023B/BL32XU_240215_Ohto,19960,106,helical,KOZO0001,11,TLR8GUCv16a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
107,/user/target/Auto/2023B/BL32XU_240215_Ohto,19961,107,helical,KOZO0001,12,TLR8GUCv16a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
108,/user/target/Auto/2023B/BL32XU_240215_Ohto,19962,108,helical,KOZO0001,13,TLR8GUCv16a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
109,/user/target/Auto/2023B/BL32XU_240215_Ohto,19963,109,helical,KOZO0001,14,TLR8GUCv16a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
110,/user/target/Auto/2023B/BL32XU_240215_Ohto,19964,110,helical,KOZO0001,15,TLR8GUCv16a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
111,/user/target/Auto/2023B/BL32XU_240215_Ohto,19965,111,helical,KOZO0001,16,TLR8GUCv16a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
112,/user/target/Auto/2023B/BL32XU_240215_Ohto,19966,112,helical,KOZO0002,1,TLR8GAGv7a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
113,/user/target/Auto/2023B/BL32XU_240215_Ohto,19967,113,helical,KOZO0002,2,TLR8GAGv7a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
114,/user/target/Auto/2023B/BL32XU_240215_Ohto,19968,114,helical,KOZO0002,3,TLR8GAGv7a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
115,/user/target/Auto/2023B/BL32XU_240215_Ohto,19969,115,helical,KOZO0002,4,TLR8GAGv7a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
116,/user/target/Auto/2023B/BL32XU_240215_Ohto,19970,116,helical,KOZO0002,5,TLR8GAGv7a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
117,/user/target/Auto/2023B/BL32XU_240215_Ohto,19971,117,helical,KOZO0002,6,TLR8GAGv7a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
118,/user/target/Auto/2023B/BL32XU_240215_Ohto,19972,118,helical,KOZO0002,7,TLR8GAGv7a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
119,/user/target/Auto/2023B/BL32XU_240215_Ohto,19973,119,helical,KOZO0002,8,TLR8GAGv7a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,450.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,200.0,200.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
120,/user/target/Auto/2023B/BL32XU_240215_Ohto,19974,120,helical,KOZO0002,9,TLR8GAAv54a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
121,/user/target/Auto/2023B/BL32XU_240215_Ohto,19975,121,helical,KOZO0002,10,TLR8GAAv54a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
122,/user/target/Auto/2023B/BL32XU_240215_Ohto,19976,122,helical,KOZO0002,11,TLR8GAAv54a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
123,/user/target/Auto/2023B/BL32XU_240215_Ohto,19977,123,helical,KOZO0002,12,TLR8GAAv54a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
124,/user/target/Auto/2023B/BL32XU_240215_Ohto,19978,124,helical,KOZO0002,13,TLR8GAAv54a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
125,/user/target/Auto/2023B/BL32XU_240215_Ohto,19979,125,helical,KOZO0002,14,TLR8GAAv54a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
126,/user/target/Auto/2023B/BL32XU_240215_Ohto,19980,126,helical,KOZO0002,15,TLR8GAAv54a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
127,/user/target/Auto/2023B/BL32XU_240215_Ohto,19981,127,helical,KOZO0002,16,TLR8GAAv54a,1.0,15.0,10.0,44.322,44.322,0.01,200.0,300.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,50.0,50.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
128,/user/target/Auto/2023B/BL32XU_240215_Ohto,19982,128,helical,KOZO0005,1,TLR8DC3967,1.0,15.0,10.0,44.322,44.322,0.01,200.0,650.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,400.0,400.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
129,/user/target/Auto/2023B/BL32XU_240215_Ohto,19983,129,helical,KOZO0005,2,TLR8DC3967,1.0,15.0,10.0,44.322,44.322,0.01,200.0,550.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,300.0,300.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
130,/user/target/Auto/2023B/BL32XU_240215_Ohto,19984,130,helical,KOZO0005,3,TLR8DC3967,1.0,15.0,10.0,44.322,44.322,0.01,200.0,650.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,400.0,400.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
131,/user/target/Auto/2023B/BL32XU_240215_Ohto,19985,131,helical,KOZO0005,4,TLR8DC3967,1.0,15.0,10.0,44.322,44.322,0.01,200.0,750.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,500.0,500.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
132,/user/target/Auto/2023B/BL32XU_240215_Ohto,19986,132,helical,KOZO0005,5,TLR8DC3967,1.0,15.0,10.0,44.322,44.322,0.01,200.0,550.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,300.0,300.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
133,/user/target/Auto/2023B/BL32XU_240215_Ohto,19987,133,helical,KOZO0005,6,TLR8eGpApU,1.0,15.0,10.0,44.322,44.322,0.01,200.0,650.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,400.0,400.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
134,/user/target/Auto/2023B/BL32XU_240215_Ohto,19988,134,helical,KOZO0005,7,TLR8eGpApU,1.0,15.0,10.0,44.322,44.322,0.01,200.0,650.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,400.0,400.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
135,/user/target/Auto/2023B/BL32XU_240215_Ohto,19989,135,helical,KOZO0005,8,TLR8eGpApU,1.0,15.0,10.0,44.322,44.322,0.01,200.0,550.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,300.0,300.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
136,/user/target/Auto/2023B/BL32XU_240215_Ohto,19990,136,helical,KOZO0005,9,TLR8eGpApU,1.0,15.0,10.0,44.322,44.322,0.01,200.0,550.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,300.0,300.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
137,/user/target/Auto/2023B/BL32XU_240215_Ohto,19991,137,helical,KOZO0005,10,TLR8sGpApU,1.0,15.0,10.0,44.322,44.322,0.01,200.0,650.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,400.0,400.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
138,/user/target/Auto/2023B/BL32XU_240215_Ohto,19992,138,helical,KOZO0005,11,TLR8sGpApU,1.0,15.0,10.0,44.322,44.322,0.01,200.0,550.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,300.0,300.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
139,/user/target/Auto/2023B/BL32XU_240215_Ohto,19993,139,helical,KOZO0005,12,TLR8sGpApU,1.0,15.0,10.0,44.322,44.322,0.01,200.0,550.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,300.0,300.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
140,/user/target/Auto/2023B/BL32XU_240215_Ohto,19994,140,helical,KOZO0005,13,TLR8382U,1.0,15.0,10.0,44.322,44.322,0.01,200.0,550.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,300.0,300.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
141,/user/target/Auto/2023B/BL32XU_240215_Ohto,19995,141,helical,KOZO0005,14,TLR8382U,1.0,15.0,10.0,44.322,44.322,0.01,200.0,450.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,200.0,200.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
142,/user/target/Auto/2023B/BL32XU_240215_Ohto,19996,142,helical,KOZO0005,15,TLR8382U,1.0,15.0,10.0,44.322,44.322,0.01,200.0,550.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,300.0,300.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
143,/user/target/Auto/2023B/BL32XU_240215_Ohto,19997,143,helical,KOZO0005,16,TLR8382U,1.0,15.0,10.0,44.322,44.322,0.01,200.0,350.0,10.0,9999.0,1,360.0,0.1,15.0,10.0,0.02,184.6,10.0,0.0,1.0,1,normal,100.0,100.0,60.0,40.0,1,1,1,1,60.0,,,,,,,,,,,,,,,,,,,,,,,,
